review_id,source,review_text,rating,review_date,app_version
play_97d18c04-6f74-4c45-bf36-1d209b2e08d9,Play Store,"The delivery experience has been disappointing. The order status shows ""Out for Delivery,"" but the delivery is significantly delayed. The delivery partner did not contact me, and the status keeps changing to ""Reattempt"" without any communication. Additionally, it is very difficult to get support, as there is no visible customer care number or chat option in the Help Center.",1.0,2026-06-22 19:40:33.000000,4.0.1
play_db0a28bf-5a5d-4762-9f23-d378477ef380,Play Store,"Worst delivery service. My order has been delayed for several days beyond the promised delivery date, with no proper update or explanation. The tracking information is not helpful, and customer support has not provided a satisfactory response. Very disappointing experience. Please improve your delivery service and customer support.",1.0,2026-08-11 20:49:02.000000,4.0.4
play_028e2967-11e3-48a0-8b39-21189da28eae,Play Store,"the worst shopping app ,, the worst experience,, the worst customer service,,, I canceled my order and this is 6th day I didn't receive my refund ,,, this shouldn't work like this , I mean how much time this app wanted to refund my money ....now I am hopeless I feel like I will never receive my refund.",1.0,2026-08-13 00:49:41.000000,4.0.4
play_c9a39003-1627-42cd-b170-95e7459c2415,Play Store,"Nykaa, either fix your delivery issue or just stop being in business. My order is out for delivery since 2 days and still haven't received it. When contacted the customer service all the said is that we will try(no timeline, no delivery guys number) and told them can you contact the delivery guy and get the status, for that too the exec said 'we can't do that'. Horrible experience - I have just added trouble to myself by ordering from this app. Worst experience.",1.0,2026-07-07 11:19:24.000000,4.0.2
play_1e6aae88-dbf1-42b6-a41c-a269531a835a,Play Store,"Worst experience with both delivery and customer service. My order was supposed to arrive within 2 hours, but it has taken days. Customer support kept giving repeated responses without providing a proper solution or clear delivery timeline. Very disappointing experience.",1.0,2026-08-17 16:34:31.000000,4.0.4
play_f753daf0-fbd6-4d1d-8a5e-eebd9287c1fc,Play Store,"Hi there is a glitch in this application, the moment I pay for my product, the amount gets deducted and it shows payment failed in the application and later the product is visible in my orders as confirmed order.. Please fix this.",3.0,2026-08-09 19:00:20.000000,4.0.4
play_52075556-a652-4eb4-95a5-a8f938c7131f,Play Store,worst app ever I had order vaseline tin in 18th August and still i didn't get it. I can't cancel my order because it is shipped and when I am tracking it is showing that my order is not shipped only and there customer care number is also not working.,1.0,2026-08-26 10:11:28.000000,4.0.4
play_840e4550-1afc-4276-a68e-d13e5ea1dbb6,Play Store,"Everything is fine until there’s a problem with the order. I received a perfume pack with 6 bottles, but only 4 were delivered, and even those were partially empty. I immediately shared pictures with customer care,but instead of taking responsibility,they only explained the return process.It has been 12 days,and their“quality check” is still pending to approve the return. If quality checks are required,why aren’t they done before dispatch?Where are the customer’s rights in such cases?",3.0,2026-08-10 19:40:15.000000,4.0.4
play_665aade5-fad2-432c-a51c-98924b0d5806,Play Store,this app is only looting way without any discounts in fact show any product price higher than that real price and then discount on this less which are not mentioned on that products. I just received my ponds gel cream and on the app that price is 395 after discount I received in 387rs and the real price on the product is 349rs and mentioned on the app easy return policy still not return my product. very very shameful app... I will never ever again use this app..,1.0,2026-08-20 11:43:38.000000,4.0.1
play_3c7a85c6-48c1-41c4-813c-24e975051650,Play Store,"I am very disappointed with my delivery experience. My order was reattempted multiple times. The delivery executive called and asked for the OTP, but the package was never delivered. Later, my order was marked as canceled. This is unacceptable. Please investigate this issue, explain why my order was canceled without delivery, and take appropriate action against the delivery partner. I request a proper resolution as soon as possible.",1.0,2026-08-04 20:43:27.000000,4.0.3
play_f5d2e731-9681-4a3c-a3a8-3e044f88cfcd,Play Store,Nykaa used to be my go to app for beauty shopping but in recent times it has gone down. The support system is absolutely horrible not to mention that they send defective products and delay the pickup so that you're stuck with it. Better to purchase from the store than Nykaa. Please do better !,1.0,2026-08-04 12:12:27.000000,4.0.3
play_03415b7c-9530-4fd1-9a1a-de33b4b75bd2,Play Store,This is my first time using nykaa app I had the worst experience especially with the delivery I ordered products from nykaa and they changed my delivery date 3 times till now and I am still not sure that it will be delivered on time as there is still no update on the app and it's already 10 days and chatbox is of no use it's not at all showing the right way to connect with the customer care. seriously I have to think more twice to use this app again because I cannot trust this app.,1.0,2026-08-09 00:25:46.000000,4.0.3
play_16f809da-bec0-4023-aa5f-062594db2df2,Play Store,"I am writing to express my disappointment regarding my first order with Nykaa Minutes. Although I received the delivery within thirty minutes, the product was delivered in a damaged condition, which was quite upsetting as a first-time customer. I immediately raised a replacement request for the broken product, expecting a quick resolution from your quick-commerce service. However, it has now been three days and I have still not received the replacement product nor any proper update regarding its",1.0,2026-08-26 16:08:42.000000,4.0.4
play_6b4aa9d2-4134-4177-a949-d93822da67de,Play Store,"Dear Nykaa Customer Support, I am extremely disappointed with the handling of my order. I have already received my parcel, yet the Nykaa app still shows the order as ""Rescheduled."" On top of that, I continue to receive calls asking when I would like the parcel to be delivered. This is highly unprofessional and reflects poor coordination between your system and delivery partners. It has caused unnecessary confusion and inconvenience.",1.0,2026-08-04 12:31:50.000000,4.0.3
play_e86c4643-10a1-4971-ae00-6b1a0e8dcaab,Play Store,"I ordered a Pilgrim 2% Hyaluronic Acid Hydration Super Serum but received a different, lower-priced product. Customer support acknowledged the mistake and confirmed that a replacement had been initiated. However, the replacement was later cancelled without any explanation or prior notice. This is highly unprofessional and unacceptable. Customers should not have to bear the consequences of a company's mistake. I expect a proper explanation and prompt resolution to this issue.",1.0,2026-08-04 13:36:54.000000,4.0.3
